N,P,K,temperature,humidity,ph,rainfall,label
98.98,48.44,15.64,25.07,65.84,7.42,770.72,maize
21.95,134.4,180.64,22.1,88.17,6.21,99.73,apple
42.13,11.34,21.44,36.3,95.97,7.17,777.31,orange
124.89,44.97,41.14,13.7,51.67,6.52,45.56,wheat
30.87,20.83,28.27,23.84,89.88,6.57,145.4,coconut
22.19,71.95,15.69,14.44,23.27,5.47,159.03,kidneybeans
70.87,51.34,44.31,17.25,44.84,7.0,44.32,wheat
33.57,71.49,16.03,24.46,26.22,5.48,497.29,kidneybeans
52.69,74.83,81.99,14.36,14.15,7.08,98.92,chickpea
140.31,66.57,79.47,28.05,70.04,6.97,1542.43,sugarcane
27.66,59.9,15.7,22.84,68.13,8.37,40.25,mothbeans
20.56,46.21,14.2,32.03,65.15,6.07,821.05,pigeonpeas
117.68,92.49,59.0,25.35,73.87,5.42,892.15,banana
64.37,47.72,35.39,28.09,82.89,6.97,2800.0,jute
41.37,70.85,42.5,29.29,86.79,6.53,1648.35,papaya
57.87,41.59,50.43,31.0,98.92,6.6,248.15,papaya
90.84,67.51,27.27,27.26,72.5,7.63,845.66,maize
31.74,27.34,23.06,36.47,51.27,6.22,83.13,mango
98.63,43.32,45.15,20.52,86.77,6.74,1544.54,rice
35.3,54.75,22.51,29.13,76.01,7.07,37.37,mungbean
97.08,51.03,41.55,24.09,48.25,7.29,59.68,wheat
129.27,15.23,23.62,24.29,61.43,6.85,151.29,coffee
93.94,30.81,47.73,23.17,88.3,7.18,54.23,watermelon
39.9,32.32,36.86,26.02,89.52,6.41,182.42,coconut
76.05,18.17,42.35,28.3,84.92,6.31,58.28,watermelon
117.98,24.14,47.97,25.83,96.65,6.25,378.44,muskmelon
73.86,18.03,57.61,30.71,87.36,6.56,350.0,muskmelon
110.54,27.24,24.76,24.36,50.64,6.81,217.27,coffee
49.32,76.01,18.3,36.08,70.78,6.64,720.09,blackgram
104.98,38.94,30.15,22.34,72.71,7.37,729.41,wheat
80.78,84.22,49.57,31.14,85.38,6.39,83.96,banana
111.51,64.05,32.66,25.16,45.77,7.93,542.02,cotton
28.65,25.18,17.38,34.77,94.73,6.59,733.11,orange
95.86,65.5,27.48,17.86,60.55,5.37,63.97,maize
35.29,58.05,54.45,23.41,85.9,6.37,1792.2,papaya
59.28,81.47,22.4,27.23,64.95,7.24,56.94,blackgram
25.79,19.92,24.94,25.06,95.11,6.46,1946.32,coconut
31.26,47.32,35.9,28.3,43.83,5.97,92.39,pigeonpeas
73.11,36.67,45.62,19.61,98.8,6.06,2549.12,rice
48.37,78.11,52.95,23.12,73.22,6.59,515.76,soybean
97.64,57.59,49.86,38.15,37.32,7.61,117.0,sorghum
41.96,27.55,24.82,29.76,94.36,5.9,1414.8,coconut
36.01,79.76,67.89,14.68,15.66,8.14,577.43,chickpea
155.97,74.93,71.57,33.46,81.48,6.51,2029.84,sugarcane
72.02,64.13,47.29,28.15,88.11,6.38,1810.03,papaya
35.51,62.93,14.43,26.34,49.13,7.46,487.87,mothbeans
186.57,66.38,81.6,37.92,71.86,7.38,1401.9,sugarcane
53.46,78.7,21.66,25.91,71.96,6.74,72.19,blackgram
98.81,46.22,40.11,37.41,56.17,6.31,48.18,sorghum
19.49,32.1,12.85,36.02,95.28,6.73,785.56,orange
84.6,36.39,26.29,25.28,70.38,6.71,90.85,maize
47.35,41.61,21.13,24.93,47.97,5.84,90.37,soybean
29.06,59.17,16.03,28.15,85.92,6.15,38.06,mungbean
36.44,22.86,33.1,17.61,99.51,6.36,115.05,pomegranate
16.58,31.96,28.66,31.23,56.81,5.82,77.39,mango
51.53,70.8,31.53,26.89,72.14,6.45,994.34,pigeonpeas
14.42,85.57,15.82,33.33,66.55,5.46,108.3,pigeonpeas
57.25,83.68,68.45,23.07,16.14,7.0,374.95,chickpea
59.22,46.32,35.5,34.86,89.6,6.92,2090.4,jute
37.1,132.52,208.37,24.9,91.68,6.61,104.06,apple
34.12,147.03,186.52,21.76,95.58,6.18,122.54,apple
105.71,60.13,44.88,35.24,57.04,7.04,144.1,sorghum
96.17,39.86,22.86,17.73,73.98,5.97,91.41,maize
32.78,74.09,25.68,15.59,22.39,5.79,735.73,kidneybeans
87.93,48.35,44.17,34.77,82.88,6.14,2800.0,jute
27.24,126.72,186.62,21.33,88.46,6.46,127.11,apple
112.04,33.06,32.08,27.49,64.82,7.19,134.59,coffee
84.35,43.83,35.42,26.06,78.52,6.75,2629.42,jute
129.05,28.89,43.04,28.45,92.45,6.28,350.0,muskmelon
94.03,9.4,45.72,23.46,79.01,6.49,655.28,watermelon
27.93,25.07,32.52,29.09,42.89,6.33,79.38,mango
128.27,47.7,49.2,17.21,60.85,5.88,372.39,wheat
18.59,143.01,188.14,15.86,89.06,6.0,65.6,grapes
29.0,75.23,90.12,21.58,34.37,8.28,62.91,chickpea
30.75,83.51,76.76,17.52,27.29,6.5,71.64,chickpea
110.69,64.44,37.08,24.65,58.05,6.57,350.0,wheat
59.7,43.07,31.37,25.65,60.04,7.61,1021.38,soybean
34.8,52.83,19.98,20.66,55.1,5.99,146.26,soybean
28.46,63.38,19.49,31.21,78.28,6.21,61.36,mungbean
31.44,14.57,32.23,24.95,93.49,5.43,1177.81,pomegranate
17.14,54.52,19.44,33.6,86.83,6.54,50.03,mungbean
40.63,54.36,20.79,31.29,59.66,6.2,42.73,lentil
16.63,64.9,40.29,37.95,51.81,6.49,115.15,pigeonpeas
61.07,55.03,29.26,23.51,52.79,7.55,608.86,maize
22.41,36.82,21.55,26.39,81.13,7.13,50.19,mungbean
31.45,123.71,193.89,28.22,79.18,5.51,81.28,grapes
94.22,32.53,30.29,24.19,57.07,6.67,169.06,coffee
30.01,49.53,30.76,25.69,68.62,6.08,1144.83,pigeonpeas
24.15,28.17,36.3,26.71,47.79,5.54,792.47,mango
126.52,23.35,23.04,26.18,65.58,6.97,161.88,coffee
107.34,55.57,39.75,24.27,80.45,7.0,289.7,rice
85.57,43.62,14.61,26.6,75.03,7.13,60.9,maize
94.62,48.85,33.06,24.32,85.82,5.68,254.0,rice
105.95,75.76,51.67,26.82,84.47,5.68,917.44,banana
139.2,48.75,48.29,35.14,53.09,7.15,1236.97,cotton
102.34,97.17,53.42,26.76,89.06,6.29,114.33,banana
52.68,75.09,77.47,18.34,24.96,7.8,660.84,chickpea
46.51,82.41,57.93,32.11,58.56,7.44,682.64,soybean
30.21,152.57,197.19,24.35,93.56,5.47,1183.85,apple
64.03,52.58,45.46,31.99,33.89,7.63,783.85,sorghum
37.1,26.78,10.26,17.44,85.73,6.08,1182.04,orange
22.32,12.66,15.25,15.13,86.56,7.73,118.56,orange
81.03,48.78,39.0,27.39,80.89,7.46,2800.0,jute
20.64,64.0,25.9,33.46,83.19,6.59,56.16,mungbean
38.06,90.65,16.84,39.86,41.01,6.64,792.39,pigeonpeas
30.42,82.9,26.2,24.29,19.96,6.06,146.9,kidneybeans
48.86,59.87,22.6,24.88,70.52,7.24,749.95,blackgram
15.45,55.95,21.87,22.41,19.95,5.43,476.12,kidneybeans
32.87,123.58,219.06,42.75,78.21,5.95,60.19,grapes
129.98,59.4,35.09,36.52,65.99,6.89,180.25,cotton
68.43,69.0,43.48,31.83,77.32,6.58,80.93,cotton
47.76,44.26,34.81,24.51,46.13,7.61,1317.35,pigeonpeas
43.06,57.54,20.68,19.16,25.23,5.91,737.85,kidneybeans
101.87,65.23,31.65,20.45,44.92,5.87,37.09,wheat
61.04,56.8,32.86,27.82,92.01,6.88,227.25,rice
47.82,65.1,20.51,28.87,62.94,7.25,569.37,blackgram
29.69,26.52,30.16,30.34,91.51,5.97,2363.41,coconut
24.76,118.06,199.04,25.08,77.87,5.45,560.04,grapes
38.01,72.6,24.6,26.04,72.66,6.56,792.14,blackgram
124.04,30.68,54.88,28.38,99.08,6.02,350.0,muskmelon
60.25,57.26,26.48,39.38,67.56,7.43,87.94,sorghum
21.54,18.08,18.25,18.84,90.26,6.28,1203.1,orange
39.74,43.09,24.69,33.23,83.61,7.01,49.54,mungbean
115.1,87.45,49.44,30.46,77.06,5.89,1108.73,banana
30.65,73.93,23.07,22.03,72.84,6.93,54.5,lentil
79.34,35.08,30.58,32.92,40.95,8.25,84.57,sorghum
18.07,18.2,16.44,26.11,89.11,7.86,780.84,orange
49.99,75.22,51.13,32.4,96.75,6.99,1425.52,papaya
33.84,63.99,24.42,33.13,83.15,7.39,53.1,mungbean
92.23,23.47,49.58,26.0,76.04,6.44,540.26,watermelon
41.12,72.3,73.57,16.26,19.08,7.3,99.71,chickpea
74.78,54.95,29.08,35.94,71.48,5.88,70.83,cotton
126.7,57.67,62.07,28.44,68.59,5.85,138.27,sugarcane
72.09,73.13,41.46,22.89,94.05,6.73,184.78,papaya
106.89,58.84,39.79,35.25,65.45,8.17,75.02,sorghum
107.51,61.11,23.62,39.29,41.66,7.42,471.94,sorghum
150.06,33.46,34.36,35.24,68.09,8.02,77.57,cotton
77.18,59.34,31.97,26.16,46.07,6.42,541.2,wheat
88.73,45.26,38.14,19.41,77.11,6.3,253.44,rice
36.32,70.16,20.13,25.07,21.97,5.63,106.86,kidneybeans
139.06,46.62,91.01,33.56,61.39,6.23,266.26,sugarcane
33.45,37.68,49.07,30.82,79.93,7.83,139.18,soybean
23.85,85.88,21.29,22.61,70.37,6.52,59.92,lentil
31.04,16.96,15.22,19.45,94.65,5.97,114.77,orange
37.5,77.62,17.93,38.54,49.37,7.25,73.01,pigeonpeas
86.81,10.11,57.7,27.74,83.0,6.11,641.38,watermelon
176.77,84.58,60.53,28.25,74.6,6.87,259.66,sugarcane
22.05,29.92,35.38,26.61,54.92,6.58,85.42,mango
38.06,48.71,55.1,31.24,73.17,6.02,113.96,soybean
38.32,42.57,23.84,24.01,56.56,7.22,434.47,mothbeans
35.19,66.14,29.92,19.97,52.75,6.36,460.58,soybean
76.58,28.93,56.45,27.37,84.18,6.74,478.01,watermelon
31.72,37.52,34.74,36.66,42.84,7.16,101.61,mango
51.1,83.71,14.73,35.92,66.67,6.9,62.0,blackgram
123.53,84.64,62.35,37.29,69.92,6.34,113.42,sugarcane
18.52,26.42,14.36,36.71,93.86,7.61,116.5,orange
119.95,53.74,28.23,25.9,46.95,7.33,38.51,wheat
38.93,30.95,20.02,21.7,88.39,6.97,104.28,orange
27.74,23.96,29.08,32.1,45.27,5.46,81.75,mango
159.27,63.73,77.2,28.15,82.89,6.96,2548.47,sugarcane
16.89,81.08,30.72,32.92,49.14,7.46,804.41,pigeonpeas
44.02,54.85,45.41,24.69,88.84,6.82,202.66,papaya
36.51,47.29,14.62,30.62,47.53,5.1,492.23,mothbeans
29.1,10.35,34.85,24.61,92.91,7.22,838.33,pomegranate
17.62,62.55,17.12,32.63,76.63,6.59,35.95,mungbean
62.38,55.4,40.93,19.29,92.79,6.47,225.69,rice
77.87,46.44,47.15,27.47,83.55,6.28,275.67,rice
39.83,22.09,27.68,28.65,94.09,5.74,251.26,coconut
62.97,51.04,47.83,21.12,78.57,6.8,346.57,rice
18.58,50.0,19.42,29.54,49.48,6.63,50.49,mothbeans
137.22,48.36,34.55,27.51,58.61,6.44,1173.68,cotton
24.79,63.9,73.39,25.18,21.23,8.74,58.4,chickpea
96.46,49.16,47.01,25.34,83.87,5.41,2800.0,rice
33.06,15.77,14.41,16.31,86.48,6.39,115.38,orange
24.74,120.85,198.63,22.04,96.79,6.29,113.55,apple
35.65,53.28,24.39,25.44,57.37,6.46,570.7,blackgram
23.09,10.55,41.17,24.6,86.33,7.4,117.26,pomegranate
112.23,66.1,29.81,25.94,51.39,6.97,32.21,wheat
36.73,43.15,14.03,25.83,92.01,6.07,32.27,mungbean
33.01,78.94,17.88,22.82,25.57,5.65,472.03,kidneybeans
19.67,81.95,85.23,24.64,28.91,6.98,616.82,chickpea
70.09,54.24,34.24,25.8,87.83,6.47,1639.57,jute
38.12,52.11,51.11,43.57,96.89,7.11,2132.66,papaya
36.1,127.62,196.45,19.32,86.82,5.79,759.47,grapes
32.82,155.54,208.6,25.15,87.93,6.45,980.08,apple
23.86,26.77,24.13,37.37,50.52,6.97,98.57,mango
43.63,42.63,58.15,32.67,88.89,6.93,1793.32,papaya
108.76,51.11,32.57,26.0,63.73,6.85,557.11,wheat
46.88,63.02,26.29,23.87,58.23,5.73,59.11,pigeonpeas
36.71,77.86,23.95,31.46,70.28,6.57,351.27,lentil
23.53,49.53,35.62,30.93,43.16,6.89,178.55,pigeonpeas
61.23,86.14,23.21,23.93,63.44,7.48,697.32,blackgram
95.28,59.28,25.73,38.89,57.21,8.64,610.66,sorghum
21.79,16.65,47.11,25.58,89.51,5.97,107.11,pomegranate
24.82,27.38,17.95,20.87,92.33,7.32,815.76,orange
39.63,36.46,33.34,35.61,57.23,5.34,1041.35,mango
26.2,85.08,48.63,19.09,47.87,6.95,56.12,soybean
33.67,153.38,199.59,8.61,82.03,5.42,73.11,grapes
69.71,40.09,39.62,31.4,92.05,6.5,2196.76,jute
78.29,41.06,49.84,25.52,48.77,6.92,751.81,wheat
94.3,40.56,46.64,21.9,79.54,6.48,2800.0,rice
43.93,48.76,37.92,27.49,63.62,7.28,167.52,soybean
141.2,53.64,94.61,30.35,64.01,6.4,265.73,sugarcane
20.89,63.48,75.96,17.26,19.26,7.46,481.05,chickpea
22.92,29.59,11.89,14.25,98.17,7.74,100.1,orange
79.41,19.32,23.27,25.92,47.52,7.49,1977.6,coffee
41.28,55.05,43.77,25.09,98.14,6.48,1892.15,papaya
31.71,83.25,18.19,23.73,68.24,6.17,49.32,lentil
22.63,35.01,31.7,33.17,54.03,6.98,686.46,mango
96.54,33.97,32.76,35.9,78.49,5.98,2475.72,jute
92.5,59.09,45.91,32.79,84.3,7.43,2791.24,jute
81.16,32.45,32.53,34.18,82.42,7.57,303.95,jute
37.13,134.11,208.06,22.7,95.35,5.39,949.67,apple
36.53,125.44,179.92,23.05,92.83,6.32,994.24,apple
43.13,48.64,42.28,32.11,51.62,6.55,116.55,soybean
83.95,58.9,47.47,34.77,90.26,7.2,1960.4,jute
45.53,81.91,14.99,24.91,61.59,7.13,59.29,pigeonpeas
26.58,153.71,188.16,21.73,77.57,5.85,68.73,grapes
42.73,51.19,26.87,29.87,67.3,7.28,41.57,lentil
16.56,29.92,25.05,25.8,52.66,5.27,798.72,mango
76.48,29.51,31.33,24.25,51.13,8.11,37.27,sorghum
57.98,56.68,50.86,29.11,99.68,7.18,194.47,papaya
58.76,71.3,87.41,24.61,28.56,7.92,473.97,chickpea
30.7,41.73,14.65,30.16,44.82,4.49,692.73,mothbeans
121.62,68.94,58.77,27.83,74.67,5.37,1209.71,banana
88.8,16.32,45.57,28.62,97.94,6.66,24.98,muskmelon
78.21,10.82,49.38,24.61,90.01,6.98,456.93,watermelon
29.0,42.8,14.82,31.03,80.05,6.72,64.57,mungbean
66.8,64.67,23.33,17.73,62.4,6.33,65.29,maize
87.97,27.36,28.16,29.35,50.14,8.61,698.75,sorghum
64.06,48.21,33.34,29.39,81.2,5.95,220.76,jute
24.29,116.88,214.01,21.93,94.07,6.47,991.18,apple
33.89,17.19,36.53,17.77,82.51,6.84,804.05,pomegranate
65.85,55.65,45.04,29.79,99.71,7.48,242.49,jute
53.13,83.03,32.43,29.53,74.02,5.76,1109.5,pigeonpeas
34.69,12.42,41.11,24.59,88.41,5.37,106.64,pomegranate
23.89,77.34,21.58,15.03,23.12,5.83,93.37,kidneybeans
17.1,126.34,194.32,28.68,76.11,6.66,668.97,grapes
78.36,55.49,47.32,25.45,90.81,6.23,2800.0,rice
41.77,61.38,51.18,23.86,90.1,6.8,192.17,papaya
28.61,48.6,32.51,36.15,50.34,5.43,188.17,pigeonpeas
18.26,66.65,18.51,23.83,73.04,6.68,465.29,lentil
68.78,41.57,47.17,38.16,37.3,7.88,37.47,sorghum
28.22,112.97,187.01,24.96,98.16,6.34,1138.87,apple
170.43,48.59,78.35,36.82,88.01,7.08,182.17,sugarcane
73.89,55.26,57.67,45.41,92.18,6.74,268.39,papaya
94.03,32.47,34.76,25.44,64.32,5.87,1887.57,coffee
33.86,13.73,12.23,22.77,91.7,7.98,99.07,orange
100.02,41.46,33.09,22.28,44.31,6.65,163.79,cotton
23.54,123.59,188.69,22.09,97.24,5.56,1031.54,apple
41.04,19.39,27.78,33.15,45.28,5.45,1064.49,mango
86.01,69.94,29.82,22.63,68.66,5.9,664.97,wheat
35.2,142.63,217.13,22.65,93.09,5.34,828.89,apple
46.02,26.66,51.9,34.06,70.81,6.49,107.55,sorghum
111.09,29.44,55.84,30.65,91.44,6.78,350.0,muskmelon
55.25,41.01,21.2,23.41,77.08,6.79,820.54,maize
16.54,42.78,19.14,30.33,49.83,9.14,31.74,mothbeans
19.24,34.11,18.33,27.73,89.68,7.0,41.49,mungbean
44.76,63.88,71.07,16.57,16.55,6.15,99.81,chickpea
16.84,11.55,31.84,25.43,96.73,6.54,182.72,coconut
16.89,56.09,14.1,30.65,48.89,7.56,33.93,mothbeans
32.87,10.18,45.66,20.82,85.14,5.82,102.68,pomegranate
16.47,129.68,194.23,26.59,77.29,5.76,601.88,grapes
126.75,55.88,100.67,36.77,68.58,6.32,112.12,sugarcane
25.57,78.48,33.17,20.1,81.66,6.97,975.16,soybean
98.23,64.25,23.11,26.94,35.26,8.7,122.11,sorghum
41.28,11.52,39.13,19.22,81.17,7.21,113.51,pomegranate
117.88,42.97,27.86,23.77,60.62,6.51,484.41,sorghum
18.06,55.08,20.23,32.66,69.15,6.61,1154.84,pigeonpeas
23.78,46.71,31.36,32.17,41.09,5.41,143.46,pigeonpeas
19.51,60.17,25.83,22.0,22.46,6.16,145.62,kidneybeans
119.28,53.05,35.64,26.35,59.28,7.15,1296.07,cotton
36.21,37.02,27.43,26.97,51.34,5.52,735.51,mango
114.42,54.19,45.97,22.44,69.85,7.11,554.46,cotton
40.35,24.41,40.85,26.21,83.01,5.43,105.42,pomegranate
95.17,14.88,32.4,22.85,57.62,5.84,1644.08,coffee
38.43,58.0,18.05,20.12,59.37,6.69,47.45,lentil
19.08,20.77,46.97,17.13,88.12,6.78,120.51,pomegranate
99.38,55.54,32.44,22.0,90.86,5.82,2499.54,rice
33.26,54.5,33.69,26.9,51.28,5.52,1230.73,pigeonpeas
76.07,26.42,47.92,26.26,84.48,7.14,411.27,watermelon
31.95,82.49,21.17,27.68,64.82,7.98,53.8,lentil
18.12,43.27,18.01,26.34,89.29,6.36,350.0,mungbean
32.88,143.13,210.73,38.54,83.92,6.47,77.99,grapes
43.46,62.16,25.05,33.59,56.4,6.54,64.27,pigeonpeas
40.7,55.27,16.87,28.19,94.09,6.77,350.0,mungbean
110.72,60.24,29.21,24.01,41.34,7.31,895.26,sorghum
22.79,32.58,24.58,26.65,85.14,6.81,62.21,mungbean
54.15,48.89,56.03,34.06,97.76,6.78,170.63,papaya
76.17,82.1,43.64,29.23,72.23,6.67,981.84,banana
74.75,13.43,54.05,25.52,80.89,6.18,43.3,watermelon
14.32,85.36,15.17,23.42,58.6,6.5,33.97,lentil
42.5,45.61,18.79,24.92,59.83,5.49,98.69,pigeonpeas
53.09,50.06,56.8,27.34,89.36,6.92,2307.31,papaya
28.99,133.76,208.7,24.16,87.72,5.59,112.61,apple
152.75,59.08,69.27,25.4,71.64,7.57,1791.89,sugarcane
40.16,70.34,15.79,36.15,67.87,6.82,555.29,blackgram
74.0,37.44,41.62,22.0,56.46,6.55,895.65,cotton
17.47,42.36,19.53,39.82,57.01,5.44,154.32,pigeonpeas
123.04,48.17,95.54,27.33,73.77,7.79,188.83,sugarcane
84.97,50.9,50.72,16.33,43.42,7.05,51.96,wheat
41.39,63.23,14.74,15.78,20.78,5.98,97.09,kidneybeans
23.83,122.31,210.28,21.09,94.57,6.34,107.79,apple
105.02,29.86,41.97,26.5,93.85,7.09,531.82,watermelon
84.41,17.11,28.67,29.1,55.83,6.04,1286.53,coffee
95.42,24.86,53.1,28.91,87.12,6.87,350.0,muskmelon
97.22,97.02,51.3,28.07,74.67,6.6,118.48,banana
24.36,49.1,29.27,29.35,62.44,7.48,141.52,soybean
37.09,61.55,54.15,34.75,98.82,6.45,1198.45,papaya
31.15,38.49,48.76,34.98,62.66,6.98,1179.93,soybean
21.44,32.28,12.92,16.59,97.65,6.04,1173.55,orange
89.97,45.4,38.24,26.44,89.15,7.17,324.42,rice
116.78,27.18,54.42,28.27,91.37,6.96,350.03,muskmelon
14.84,91.22,32.9,33.4,63.06,6.84,1290.11,pigeonpeas
74.66,68.54,50.97,28.15,95.84,6.52,200.88,papaya
175.44,83.43,78.82,32.61,85.67,7.18,2712.8,sugarcane
20.57,27.98,33.09,25.13,85.54,5.74,187.98,coconut
83.61,55.69,41.62,19.21,82.49,7.28,276.65,rice
37.97,21.23,37.41,36.98,55.11,6.58,79.49,mango
17.66,85.17,23.02,19.94,57.15,7.81,440.76,lentil
40.85,52.47,21.77,30.41,59.59,5.87,131.99,pigeonpeas
70.4,55.86,21.5,20.63,77.51,6.37,850.47,maize
102.46,35.46,51.37,26.16,68.07,7.3,170.5,sorghum
21.54,35.33,20.12,23.51,48.06,6.0,130.86,soybean
29.48,111.21,206.69,21.88,88.74,6.57,104.05,apple
127.47,82.68,45.19,30.95,88.94,6.11,1134.15,banana
35.85,35.62,24.09,26.16,47.19,5.86,790.89,mango
104.74,33.14,30.81,26.26,63.05,6.31,129.92,coffee
28.46,39.38,20.11,31.45,64.93,8.2,141.32,soybean
93.82,92.02,45.63,30.63,81.39,6.26,118.81,banana
56.46,63.73,24.19,31.85,68.93,6.98,56.76,blackgram
73.23,54.45,35.51,21.42,40.64,7.65,482.06,wheat
73.63,73.02,44.03,30.81,85.99,7.1,1142.85,papaya
32.83,138.3,203.1,17.52,87.56,6.46,698.41,grapes
34.59,73.94,19.61,25.49,64.23,7.09,73.73,blackgram
58.51,38.68,14.65,24.61,71.85,5.83,630.97,maize
29.17,30.41,29.16,24.54,98.31,5.65,2096.83,coconut
37.16,54.64,59.07,36.75,86.96,6.8,153.25,papaya
81.29,14.13,46.96,27.44,77.41,6.69,558.62,watermelon
78.28,55.09,30.59,27.35,61.33,6.9,607.19,sorghum
161.93,51.99,101.02,30.19,87.11,7.86,2130.2,sugarcane
110.01,30.82,20.38,30.9,66.25,7.21,80.3,sorghum
21.74,114.55,179.75,24.19,92.14,6.05,135.24,apple
36.67,83.72,70.06,19.51,22.64,7.39,792.36,chickpea
26.81,36.78,25.67,32.06,48.96,6.69,1071.65,mango
22.23,120.0,220.97,20.75,94.82,6.16,134.91,apple
82.96,62.94,31.65,23.7,36.29,8.36,172.84,sorghum
36.47,28.96,28.17,28.68,52.64,6.01,93.31,mango
121.24,101.97,45.97,27.85,78.62,6.18,91.85,banana
19.35,56.43,24.57,33.56,76.04,7.25,52.64,mungbean
102.76,42.67,30.79,24.45,47.76,6.45,739.91,wheat
66.28,47.89,36.69,25.24,79.13,6.54,188.8,rice
126.58,46.19,71.34,38.89,86.52,7.06,1211.57,sugarcane
35.94,55.27,14.14,23.6,22.64,5.64,73.54,kidneybeans
27.42,54.97,18.3,29.75,83.57,6.85,440.18,mungbean
39.66,30.06,26.5,26.02,89.58,6.05,120.78,coconut
113.66,22.9,47.01,26.2,89.02,6.9,27.03,muskmelon
14.28,29.19,35.68,24.44,86.25,6.1,181.22,coconut
149.18,80.56,85.11,29.69,66.81,7.47,1855.93,sugarcane
60.0,45.8,38.79,26.97,50.62,8.14,691.0,sorghum
101.85,44.57,37.62,15.11,50.09,6.73,736.95,wheat
81.65,32.43,15.1,38.05,56.15,6.43,171.3,cotton
121.26,93.67,58.08,26.16,75.37,6.34,105.67,banana
39.01,69.7,18.67,34.07,73.12,7.98,62.89,blackgram
29.33,114.69,186.76,16.34,82.62,5.72,82.29,grapes
124.14,29.99,48.31,27.19,87.32,5.93,613.15,watermelon
29.85,52.02,24.99,33.14,93.96,6.9,56.94,mungbean
88.03,16.98,46.56,25.09,77.39,6.55,63.34,watermelon
25.65,33.47,18.28,31.63,88.67,6.29,431.94,mungbean
16.38,56.87,18.59,28.21,64.73,6.9,49.34,lentil
20.41,53.72,33.81,23.97,61.46,7.71,89.68,soybean
75.09,48.13,43.76,34.64,79.98,7.6,231.31,jute
28.32,26.59,18.88,20.54,97.81,7.3,1169.13,orange
19.93,34.85,28.73,33.43,43.39,6.89,729.23,mango
37.95,133.49,209.72,24.0,94.73,5.55,907.68,apple
89.92,85.08,44.3,28.37,83.49,5.93,125.1,banana
46.12,55.29,25.19,29.42,68.76,6.51,78.86,blackgram
109.95,64.27,14.65,21.76,58.11,7.1,111.29,cotton
109.54,60.04,38.25,21.34,50.82,6.33,170.62,cotton
37.66,24.01,21.39,26.01,94.65,7.24,821.35,orange
30.13,11.42,19.89,20.38,95.78,6.01,1106.5,orange
19.08,16.38,36.94,33.23,52.62,4.88,110.03,mango
37.42,57.87,23.24,27.75,41.8,6.43,57.45,pigeonpeas
55.98,53.6,43.94,33.76,93.69,7.16,2244.14,jute
72.88,49.01,38.02,38.1,61.42,6.2,137.7,cotton
96.26,93.91,58.88,25.9,73.31,6.22,94.46,banana
19.67,34.77,18.66,31.18,83.89,6.39,646.62,mungbean
38.15,56.58,23.85,16.14,21.45,5.51,110.25,kidneybeans
78.83,29.96,56.22,29.93,96.73,6.65,350.0,muskmelon
113.06,33.88,43.99,16.97,41.44,7.66,90.09,wheat
72.87,28.18,49.89,34.2,54.58,8.69,138.64,sorghum
28.01,114.03,198.45,43.55,88.01,5.97,728.17,grapes
49.43,83.2,85.77,15.1,29.58,7.19,53.98,chickpea
69.79,48.98,51.6,21.89,69.87,6.64,57.31,wheat
60.17,57.41,15.29,30.99,62.25,6.61,81.97,blackgram
98.73,77.91,51.42,31.19,80.87,6.05,110.56,banana
80.46,19.71,52.14,27.64,85.13,6.19,54.87,watermelon
19.23,23.56,23.91,32.46,44.39,4.47,965.17,mango
115.77,23.63,35.68,27.86,58.16,7.58,107.43,coffee
62.35,55.91,47.17,29.36,91.85,6.49,2116.48,papaya
68.16,48.76,46.55,19.17,80.44,6.09,349.33,rice
41.51,67.2,16.08,19.38,19.6,5.98,1087.26,kidneybeans
32.92,56.97,16.88,34.49,71.71,7.47,63.01,blackgram
78.44,10.0,52.66,30.17,89.29,7.0,350.0,muskmelon
17.68,19.18,24.26,28.52,90.48,6.3,251.48,coconut
141.41,65.39,41.47,33.68,42.09,6.61,184.53,cotton
91.43,48.49,37.28,21.23,80.91,5.86,2800.0,rice
52.73,44.07,49.63,26.17,67.07,6.81,709.21,sorghum
19.21,26.65,35.72,25.95,91.81,5.99,1912.62,coconut
120.51,68.54,49.03,26.44,73.61,5.65,764.41,banana
94.72,40.62,35.98,19.39,56.44,7.25,500.59,wheat
107.62,82.54,47.36,31.06,74.4,6.22,833.7,banana
17.87,152.81,213.43,20.16,93.22,5.38,1182.1,apple
23.59,53.38,89.31,24.96,18.38,8.23,646.81,chickpea
116.12,31.85,48.83,26.35,84.44,6.0,47.64,watermelon
78.08,57.33,24.32,38.71,70.01,7.93,110.67,sorghum
36.92,44.99,16.25,30.4,76.33,6.15,543.83,mungbean
19.21,60.79,19.94,28.88,65.02,6.74,58.25,lentil
101.21,51.12,46.66,33.88,69.47,7.25,1429.43,cotton
26.41,62.89,20.03,23.3,63.16,5.72,704.5,mothbeans
92.98,25.52,37.42,26.1,69.08,6.0,208.93,coffee
36.79,54.85,61.2,20.59,13.6,7.96,666.66,chickpea
31.86,55.52,17.28,27.58,46.86,7.99,595.84,mothbeans
23.71,56.07,21.36,29.15,65.44,5.81,564.59,soybean
21.32,18.62,34.08,20.64,84.29,6.14,1023.22,pomegranate
79.22,55.02,32.54,27.57,89.45,5.67,2800.0,rice
27.38,52.54,25.18,33.23,78.4,7.2,62.62,mungbean
