N,P,K,temperature,humidity,ph,rainfall,label
81.82,53.39,47.85,23.14,73.2,5.95,510.0,maize
51.77,37.35,74.98,30.73,46.95,6.85,699.78,pomegranate
27.48,40.07,49.48,29.77,55.41,6.5,868.71,groundnut
108.97,68.27,110.87,22.34,62.13,5.93,794.95,tomato
29.17,34.33,62.58,23.97,66.54,6.56,730.34,pomegranate
123.0,40.07,43.22,16.79,60.92,6.54,490.11,wheat
23.17,70.95,29.24,27.44,62.51,6.54,623.75,groundnut
76.3,43.33,48.05,15.2,47.56,7.11,539.87,wheat
53.88,45.53,61.01,31.61,38.72,8.03,1120.31,orange
200.21,68.77,112.69,25.88,61.64,7.55,1613.78,banana
109.28,41.49,51.93,22.65,81.78,6.82,2229.71,rice
25.93,78.83,70.39,17.83,23.15,6.35,624.63,chickpea
39.08,27.8,18.96,26.45,81.92,6.41,2211.98,cashew
32.34,18.82,73.24,24.13,43.25,7.99,599.22,pomegranate
49.28,17.27,27.93,25.92,85.87,5.49,2462.12,cashew
71.35,31.07,37.39,31.18,34.24,7.71,348.82,bajra
78.73,35.53,36.84,38.54,53.72,7.01,773.01,sorghum
54.72,42.91,31.3,23.81,40.6,7.11,383.83,bajra
30.39,29.36,34.87,37.01,82.32,5.03,2916.25,cashew
133.8,78.25,76.64,22.66,54.31,6.7,871.16,tomato
37.08,27.45,51.02,29.77,59.56,7.52,774.29,orange
89.07,44.54,36.76,32.88,57.56,7.82,961.87,cotton
94.65,68.77,37.05,24.86,71.74,8.63,831.28,cotton
28.7,33.57,22.53,20.89,89.49,5.84,3063.02,ragi
254.71,73.31,113.08,30.37,71.74,6.8,1999.21,sugarcane
55.52,48.75,26.15,29.6,44.96,8.29,675.33,sorghum
71.22,63.16,35.81,32.93,72.95,6.63,1451.34,rice
78.08,47.66,38.17,29.74,55.85,7.29,831.59,maize
207.89,74.33,189.2,35.3,86.24,7.38,1195.74,banana
42.2,24.92,35.95,37.65,62.25,7.27,993.04,orange
52.05,33.22,51.14,29.67,64.46,7.48,885.16,sweet_lime
90.78,54.5,30.89,38.7,60.81,8.13,1140.21,cotton
42.54,42.83,31.68,23.32,50.65,7.54,627.84,soybean
124.78,65.15,43.38,16.88,63.77,8.05,427.2,wheat
37.91,100.47,157.7,34.28,48.11,6.69,615.31,grapes
91.7,52.03,44.57,23.65,93.02,6.27,1879.31,rice
51.56,39.98,43.45,39.25,61.75,8.02,511.56,pomegranate
58.51,21.53,62.95,34.02,73.88,6.21,2696.99,coconut
37.53,43.38,51.38,17.07,31.8,8.33,415.24,chickpea
50.96,84.89,178.69,22.83,54.65,7.06,736.33,grapes
28.4,71.29,38.85,34.13,66.21,6.02,799.38,soybean
32.74,56.54,31.16,37.28,40.1,7.71,835.65,pigeonpeas
71.97,38.93,52.85,27.86,61.44,7.81,814.52,onion
30.25,26.05,27.99,30.72,85.99,5.87,2010.33,cashew
37.09,62.96,16.13,31.87,58.96,7.43,1103.65,pigeonpeas
110.73,39.89,34.25,22.64,76.67,6.86,1560.45,rice
83.85,57.28,48.57,26.38,47.56,6.29,764.91,maize
96.67,63.39,62.06,26.9,52.25,7.36,571.46,onion
31.93,65.52,23.64,24.46,51.89,6.51,607.58,soybean
156.59,53.68,16.38,32.94,67.85,8.67,782.12,cotton
33.45,29.34,56.99,32.42,63.9,6.82,3245.2,mango
63.4,45.08,50.49,21.43,52.53,7.43,652.46,sweet_lime
96.18,44.97,39.47,32.75,80.0,6.18,3659.39,rice
51.62,40.36,32.43,23.5,48.4,8.13,598.73,bajra
30.21,41.3,21.56,26.64,81.81,5.16,2515.4,ragi
29.89,28.71,74.13,30.48,80.87,5.68,3457.28,coconut
124.82,40.55,41.82,20.16,38.34,6.4,524.09,wheat
252.72,69.87,109.91,24.48,63.69,8.12,1990.44,sugarcane
20.19,73.74,49.41,16.53,42.67,8.41,714.56,chickpea
28.27,79.0,19.31,30.72,59.09,7.8,936.09,soybean
59.71,36.29,35.64,34.62,47.47,8.26,335.24,bajra
45.66,47.03,51.13,22.19,43.49,7.6,727.56,sweet_lime
49.23,46.71,63.85,28.12,30.46,6.67,531.82,pomegranate
31.81,61.3,35.73,27.68,46.08,6.26,823.02,groundnut
98.32,43.89,50.97,29.15,62.5,6.05,500.77,onion
114.98,57.39,88.4,26.66,51.35,7.58,525.06,tomato
56.6,47.39,31.31,35.82,43.14,8.13,737.08,orange
26.41,30.02,40.31,37.91,67.3,7.57,1077.96,orange
63.11,27.36,48.36,32.0,66.04,8.15,548.4,sorghum
48.91,30.01,23.72,21.2,64.8,6.56,3043.75,cashew
153.52,84.45,110.5,33.32,71.9,6.63,1506.62,banana
53.02,44.96,64.4,21.84,41.18,7.1,762.51,pomegranate
83.13,51.64,33.35,21.84,72.84,5.86,535.74,maize
93.76,46.62,51.56,21.27,60.29,7.6,488.38,onion
20.48,117.22,163.0,30.02,65.41,7.85,800.36,grapes
27.51,115.0,171.14,15.23,39.94,7.5,599.86,grapes
25.18,104.27,175.37,29.69,63.07,8.0,713.29,grapes
37.06,16.36,23.22,29.94,68.26,5.54,3842.99,cashew
33.43,76.71,169.33,22.08,52.77,8.03,498.77,grapes
51.57,20.36,19.24,29.89,70.75,6.83,2652.18,ragi
31.69,78.33,31.32,23.94,48.0,6.93,768.68,pigeonpeas
88.09,79.72,102.44,19.72,66.22,6.73,698.4,tomato
22.72,67.48,39.3,26.69,54.98,6.83,948.14,soybean
24.31,48.56,46.11,24.17,59.56,6.7,889.59,groundnut
43.62,27.2,88.87,25.01,75.59,6.45,3377.82,coconut
30.61,72.82,44.61,22.19,44.43,6.17,840.61,groundnut
14.24,64.31,30.35,33.18,61.47,8.18,623.77,pigeonpeas
58.36,27.0,122.99,35.28,84.61,5.73,2415.4,coconut
51.88,69.29,41.35,30.88,71.0,6.33,1060.15,soybean
156.12,54.39,27.25,37.06,72.97,8.27,948.04,cotton
94.18,56.69,43.61,24.38,71.73,7.85,911.15,onion
60.63,32.33,26.32,25.56,85.81,5.12,3143.52,ragi
88.69,50.33,32.11,26.75,63.92,7.48,437.26,sorghum
30.89,55.88,77.73,21.39,40.45,8.5,443.93,chickpea
44.12,35.08,54.62,33.01,46.85,8.06,662.46,pomegranate
138.14,64.51,79.55,30.56,62.29,6.51,708.26,tomato
110.63,46.88,37.91,28.38,47.75,5.71,573.12,maize
30.01,47.28,74.8,23.42,27.28,8.09,767.78,chickpea
57.51,24.58,58.07,38.8,34.53,7.01,789.33,pomegranate
136.32,49.94,25.24,34.49,44.91,8.75,856.56,cotton
94.87,60.26,34.68,29.39,87.22,6.21,3448.24,rice
21.65,38.9,43.28,22.09,72.13,7.53,993.94,soybean
186.14,75.59,86.89,28.35,71.78,6.6,1218.25,sugarcane
123.74,68.3,99.08,32.47,65.94,6.66,1438.69,banana
59.99,20.42,63.16,24.07,43.98,6.88,622.07,sweet_lime
83.56,56.26,71.14,32.16,46.97,6.5,473.3,onion
38.77,58.47,24.89,36.71,48.51,6.89,1113.93,pigeonpeas
33.78,64.83,33.74,37.3,47.81,8.29,1027.97,pigeonpeas
165.02,79.19,89.42,26.79,59.11,7.18,1979.3,sugarcane
94.9,67.09,50.6,14.65,45.01,6.43,402.89,wheat
46.84,24.19,42.12,37.21,84.66,6.58,1820.23,cashew
54.83,37.2,37.66,28.77,86.6,6.18,3301.47,ragi
145.16,50.49,87.14,31.11,73.79,5.89,584.2,tomato
62.03,37.72,79.02,28.63,83.73,5.58,3613.64,coconut
77.82,24.11,19.16,35.81,62.29,6.47,689.93,bajra
75.86,60.49,56.38,29.94,89.12,7.49,1119.05,rice
28.27,22.42,113.32,31.91,73.71,7.4,2985.85,coconut
41.7,29.67,79.51,31.54,69.93,6.84,3517.86,coconut
169.66,58.26,111.45,26.16,61.02,6.52,2131.74,sugarcane
48.03,127.09,115.28,34.88,60.61,6.91,846.01,grapes
52.12,46.55,47.87,32.99,48.06,7.96,660.78,sorghum
138.49,57.26,28.75,36.52,41.99,7.35,1104.36,cotton
62.49,26.72,33.98,22.44,76.45,5.78,2286.07,ragi
40.83,65.48,42.09,33.14,51.9,6.75,743.05,groundnut
64.05,23.61,44.48,37.05,39.19,6.81,616.46,sorghum
53.06,49.0,49.1,25.36,33.64,7.63,445.05,sorghum
129.33,73.43,91.61,19.62,62.12,7.03,693.52,tomato
26.24,42.49,73.51,26.43,53.23,6.79,480.77,pomegranate
94.28,67.43,36.97,32.14,64.29,7.08,650.92,cotton
19.23,21.09,21.23,28.05,64.57,5.81,2457.76,cashew
33.06,30.81,95.97,28.97,84.8,6.56,1777.78,coconut
109.13,50.56,38.41,24.06,65.02,6.75,396.09,wheat
127.45,65.74,27.28,27.32,49.78,7.95,710.13,cotton
38.69,29.47,51.48,25.7,48.07,6.61,818.66,sweet_lime
29.19,28.3,38.12,30.28,72.85,6.32,2802.78,mango
37.94,78.83,20.47,31.81,53.1,6.83,965.42,soybean
29.27,41.93,65.03,31.51,86.03,6.08,3129.86,coconut
181.55,61.63,77.1,22.46,77.35,8.14,1371.69,sugarcane
120.04,40.78,43.12,25.09,65.75,7.43,741.93,wheat
93.68,36.88,35.45,34.6,88.68,7.21,3293.04,rice
23.0,68.15,32.71,33.81,65.11,6.4,812.57,groundnut
38.15,19.42,24.23,32.2,69.79,6.57,1252.03,ragi
57.45,41.3,46.11,21.17,57.84,7.27,906.35,orange
75.43,25.69,24.06,30.8,40.41,8.05,679.89,sorghum
101.32,39.98,37.34,20.8,56.83,7.54,465.57,maize
43.16,25.21,40.34,33.03,53.44,7.17,498.65,bajra
140.95,56.88,99.37,18.11,51.93,7.3,516.4,tomato
87.19,57.35,30.01,29.96,69.33,5.92,678.74,maize
50.34,41.18,72.04,33.72,74.57,5.5,1402.92,coconut
52.32,37.09,40.36,26.94,47.11,6.75,454.56,pomegranate
32.31,42.35,106.18,33.3,70.21,6.19,1426.25,coconut
194.99,78.59,76.6,24.33,71.79,6.92,1843.72,sugarcane
34.24,59.43,35.02,34.44,43.41,8.08,790.91,pigeonpeas
51.14,26.18,36.29,31.02,70.34,7.18,2656.17,mango
114.66,61.83,110.24,20.64,76.91,7.22,704.57,tomato
81.29,47.86,25.99,33.75,36.06,7.88,850.25,sorghum
44.99,47.12,53.54,35.18,52.5,7.68,796.79,sweet_lime
32.63,25.53,40.55,24.3,74.03,5.12,3445.73,cashew
69.07,66.42,46.21,29.55,46.26,6.6,648.65,onion
88.16,48.58,43.89,21.03,60.63,6.61,779.45,onion
257.15,64.0,109.87,24.44,63.05,7.23,2185.38,sugarcane
41.5,20.45,34.59,29.6,74.52,6.01,2233.45,cashew
137.32,57.0,38.5,26.67,55.21,6.72,1214.06,cotton
31.35,47.02,33.72,34.13,66.12,7.38,486.75,groundnut
39.32,69.1,64.59,24.04,28.27,7.14,390.11,chickpea
29.54,54.92,72.05,22.9,42.76,8.06,727.97,chickpea
56.27,20.88,64.95,36.96,68.23,6.97,971.95,sweet_lime
49.68,49.94,22.22,34.4,70.7,6.81,645.93,soybean
114.62,51.12,62.95,32.26,69.65,6.92,984.35,tomato
74.5,58.06,51.92,28.86,60.2,6.52,736.01,onion
52.19,37.2,40.29,29.71,45.68,8.49,510.68,sorghum
48.88,95.15,113.85,13.52,69.1,7.82,729.33,grapes
128.56,84.63,97.71,30.47,57.15,7.18,608.9,tomato
28.33,106.9,168.13,15.08,53.58,7.75,824.94,grapes
104.5,63.26,38.43,35.04,51.6,8.75,701.09,cotton
27.83,15.84,21.68,25.95,70.41,5.11,3871.14,cashew
227.82,63.17,91.8,31.19,83.84,6.74,1385.46,sugarcane
38.34,76.93,151.11,17.5,71.97,7.89,786.48,grapes
34.83,49.28,43.31,29.76,66.59,7.81,1084.37,soybean
25.7,62.84,48.0,26.22,51.28,6.54,733.97,groundnut
25.24,72.73,60.13,19.51,22.71,6.5,645.41,chickpea
38.64,63.24,17.78,33.1,58.23,7.48,704.89,pigeonpeas
42.58,25.84,47.21,38.33,37.55,7.49,705.61,pomegranate
80.39,47.22,38.72,29.27,44.79,7.96,681.06,bajra
17.73,65.76,32.99,28.24,50.37,8.15,643.49,pigeonpeas
19.5,52.8,29.62,27.56,69.82,7.47,679.97,groundnut
38.65,39.52,119.62,30.08,83.55,7.04,1532.08,coconut
36.62,27.91,36.04,27.19,65.79,6.89,3191.49,ragi
28.02,64.97,23.34,34.53,70.84,8.0,581.29,pigeonpeas
29.22,15.15,42.21,31.91,79.6,5.64,2361.51,cashew
39.5,44.09,60.6,24.35,49.22,7.02,771.44,orange
30.9,40.08,38.57,26.86,70.15,7.92,960.78,sweet_lime
132.1,70.12,37.88,30.74,51.56,8.48,649.91,cotton
67.2,39.7,33.46,35.38,49.61,7.73,591.77,bajra
141.42,63.02,117.4,21.19,55.69,8.09,1164.95,sugarcane
84.57,33.37,54.76,24.34,80.95,5.62,3734.48,rice
99.98,59.06,94.97,28.07,73.63,7.36,1018.47,tomato
34.81,26.59,74.22,36.55,37.65,7.85,668.49,pomegranate
43.52,33.91,26.47,27.5,54.69,6.83,652.14,bajra
52.03,40.61,33.45,26.2,58.65,7.08,675.27,soybean
153.29,75.23,174.69,25.73,64.79,5.95,931.02,banana
86.77,66.04,29.02,28.28,63.12,5.84,729.45,maize
31.16,37.84,30.57,23.47,60.27,7.69,1056.34,orange
28.47,37.55,53.25,23.23,55.23,6.88,720.09,orange
116.05,73.07,120.91,28.31,73.02,7.72,1351.85,banana
101.42,53.61,39.97,19.41,57.0,6.53,717.3,onion
43.03,18.95,39.62,26.41,62.52,6.06,1823.3,ragi
54.86,25.69,51.24,36.04,65.21,7.93,806.54,pomegranate
27.39,95.59,128.52,15.08,64.7,7.96,824.47,grapes
28.03,59.99,37.97,26.27,44.63,6.79,673.98,groundnut
150.46,35.23,33.41,29.18,62.41,8.38,763.21,cotton
119.25,95.26,146.85,25.19,72.62,6.01,738.8,banana
120.69,59.55,161.79,24.07,62.11,6.89,985.39,banana
115.24,46.67,33.45,29.12,69.35,7.08,579.4,maize
55.94,40.58,21.87,19.92,90.73,6.15,2027.19,ragi
116.84,52.65,43.38,16.69,64.49,7.6,652.71,wheat
35.85,26.85,26.94,34.71,86.6,5.79,1936.97,cashew
36.69,39.97,73.6,31.75,77.6,5.57,3777.43,coconut
192.44,87.63,161.12,28.26,86.95,6.48,1268.71,banana
22.6,25.59,24.21,37.3,75.86,5.71,2251.84,cashew
31.35,98.01,154.52,35.06,70.9,7.59,796.55,grapes
38.45,56.86,70.07,20.41,22.78,7.71,585.18,chickpea
56.66,40.5,43.47,37.07,48.44,7.45,740.64,pomegranate
34.96,23.78,43.18,34.15,75.3,5.64,1891.0,mango
256.21,61.11,102.26,28.03,73.08,7.31,1001.7,sugarcane
47.1,44.9,58.93,37.54,50.95,7.65,1111.84,orange
87.77,44.64,56.21,34.09,90.31,6.35,3209.64,rice
65.24,58.1,71.77,24.71,67.46,6.19,867.26,onion
93.31,69.11,19.47,33.23,41.37,8.72,1145.38,cotton
117.61,63.44,152.19,25.74,59.59,7.15,890.97,banana
30.42,38.05,33.42,32.47,41.08,6.72,903.7,orange
124.85,48.63,14.22,38.79,57.85,6.92,958.75,cotton
40.89,47.01,31.8,31.9,71.16,7.79,916.32,orange
83.27,48.19,54.14,28.61,80.79,5.73,1655.57,rice
122.83,48.85,18.1,28.9,42.82,7.56,1201.68,cotton
137.28,89.42,141.78,28.42,69.37,7.13,945.37,banana
83.08,23.3,28.82,32.62,58.44,6.66,595.11,bajra
26.27,53.19,40.12,31.96,47.84,6.09,490.73,groundnut
100.26,56.68,33.59,27.98,79.26,6.49,2543.13,rice
169.72,55.65,101.0,24.15,75.31,6.54,1219.92,banana
60.42,41.84,67.98,29.41,55.59,7.4,706.71,sweet_lime
41.33,30.79,41.55,27.44,53.32,8.03,492.88,bajra
48.57,35.42,38.07,32.72,79.81,5.86,2286.76,ragi
45.09,55.06,54.95,24.97,21.36,6.09,682.73,chickpea
26.09,71.71,56.75,25.14,62.55,5.99,804.99,groundnut
33.91,21.99,45.09,25.71,46.1,7.14,866.59,sweet_lime
39.82,36.53,77.37,30.59,61.07,7.38,589.78,pomegranate
60.77,21.2,73.05,27.4,78.44,5.58,2794.4,coconut
89.09,58.95,46.39,20.28,45.27,6.59,371.96,wheat
126.48,53.12,98.14,24.52,73.57,6.9,891.53,banana
48.78,30.55,20.26,22.88,59.17,6.36,3318.05,cashew
18.85,22.67,56.33,22.25,73.49,7.11,1996.29,mango
68.81,37.36,55.63,24.72,85.24,7.48,2440.63,rice
36.35,24.99,111.16,28.17,77.99,7.26,2065.62,coconut
62.68,23.91,105.37,23.35,76.85,5.82,3630.93,coconut
28.35,43.07,20.07,34.6,70.83,6.24,819.09,soybean
30.93,64.59,39.45,31.04,58.28,6.73,1088.6,soybean
44.46,15.16,25.85,25.5,70.03,6.13,2764.56,cashew
63.07,22.39,24.36,23.32,90.23,6.28,1167.6,ragi
82.85,59.37,36.5,32.63,53.22,8.22,1219.12,cotton
47.63,20.69,26.21,22.98,78.35,5.67,3005.63,cashew
89.66,28.25,35.7,28.85,56.29,6.97,457.61,sorghum
162.36,63.07,127.3,32.0,83.22,6.85,1153.14,banana
50.81,32.13,41.08,36.9,65.54,7.32,813.69,sweet_lime
110.49,55.77,33.01,34.24,58.11,7.51,874.7,cotton
28.41,28.5,40.26,28.07,83.37,6.47,1606.75,ragi
147.57,48.44,94.81,18.74,60.32,7.08,807.57,tomato
87.82,48.95,95.91,20.02,69.06,6.82,631.2,tomato
43.85,37.61,40.81,25.07,36.87,8.42,720.59,pomegranate
38.36,39.88,40.92,28.28,72.08,7.83,849.58,soybean
147.71,67.72,117.7,29.67,69.72,7.45,2308.76,sugarcane
34.93,104.6,185.44,29.19,43.36,6.89,601.7,grapes
137.37,94.98,188.67,24.4,59.82,6.12,827.25,banana
44.43,124.83,189.92,20.63,59.89,6.39,619.79,grapes
138.82,69.11,107.09,20.07,63.7,6.43,523.61,tomato
21.65,48.35,18.52,24.55,49.64,5.93,868.68,pigeonpeas
24.28,37.27,59.74,37.22,58.08,6.95,1014.41,orange
21.72,78.36,25.2,39.06,70.42,7.66,700.21,pigeonpeas
123.41,74.49,69.8,20.35,60.32,6.47,1022.69,tomato
39.06,22.8,34.27,35.92,50.89,7.55,346.29,bajra
225.17,87.53,112.94,31.27,82.1,6.52,912.43,sugarcane
30.25,20.13,33.56,29.89,69.19,6.01,2019.52,ragi
53.69,33.14,36.26,26.78,31.77,8.3,347.53,bajra
83.13,42.13,23.06,28.88,46.53,6.91,813.43,cotton
67.15,23.43,26.58,35.51,37.56,8.6,520.82,bajra
58.14,63.19,53.42,23.75,47.25,6.74,870.96,onion
221.17,71.74,83.55,32.32,82.93,7.56,1649.99,sugarcane
54.88,40.38,38.05,27.26,58.61,6.5,847.25,sorghum
48.57,33.57,91.93,34.0,83.57,5.67,3419.2,coconut
48.98,53.86,19.48,32.28,71.18,6.24,1073.2,soybean
43.87,19.2,31.05,27.52,79.48,5.18,1877.06,cashew
32.06,21.44,28.07,29.5,85.43,6.1,1825.1,cashew
88.89,40.93,53.43,27.38,83.67,5.74,2961.69,rice
42.44,64.45,30.66,27.26,51.41,6.78,715.25,groundnut
27.29,23.41,39.12,20.97,56.16,6.65,825.43,orange
29.6,18.93,23.62,33.65,70.28,5.15,2887.29,cashew
34.46,36.48,54.12,22.93,45.56,8.02,755.34,pomegranate
21.78,39.56,46.92,33.35,77.2,6.78,1167.53,soybean
38.09,70.42,53.29,23.89,59.89,6.54,515.47,groundnut
49.21,34.76,52.99,31.11,54.95,7.17,913.62,orange
105.64,48.45,29.58,24.55,41.68,6.79,821.69,cotton
55.62,26.76,29.01,34.42,59.13,7.95,530.57,sorghum
113.11,52.75,41.51,25.55,92.67,6.49,1223.77,rice
31.54,70.3,48.29,26.23,62.96,6.74,635.35,groundnut
43.08,26.7,41.53,33.02,61.57,4.97,3101.46,cashew
233.79,93.71,76.75,27.37,53.87,7.22,2331.22,sugarcane
37.51,42.13,19.28,24.64,71.46,6.21,2578.7,ragi
36.6,109.23,125.95,33.56,68.03,7.99,734.8,grapes
35.37,76.97,50.2,20.01,18.51,6.66,383.5,chickpea
47.27,72.21,50.57,27.33,65.24,6.53,461.41,groundnut
39.38,46.8,57.53,20.19,68.1,7.55,999.24,orange
36.84,49.68,46.48,22.56,53.85,6.61,729.38,soybean
49.77,31.58,28.51,30.32,66.46,6.48,2779.39,ragi
34.55,37.25,126.61,27.95,85.68,6.28,2217.0,coconut
35.44,26.58,50.1,35.74,76.93,6.91,2247.16,mango
150.3,57.65,96.01,34.74,65.01,7.94,738.43,banana
100.11,84.15,81.25,29.29,71.98,6.25,616.35,tomato
46.55,25.57,59.08,24.56,34.18,8.08,614.91,pomegranate
53.88,31.91,36.49,26.4,43.16,8.35,719.31,sweet_lime
48.88,21.08,59.33,36.69,42.05,7.31,613.35,pomegranate
134.17,90.64,153.67,37.04,77.31,6.58,1409.28,banana
36.16,108.5,160.49,24.45,62.57,6.72,658.68,grapes
33.19,27.54,103.75,25.5,92.57,7.41,2991.43,coconut
25.14,43.59,20.1,31.63,65.91,7.44,1066.35,soybean
31.04,45.75,23.05,26.05,54.07,6.77,953.45,soybean
50.66,21.46,20.95,32.1,82.65,5.71,1941.74,ragi
31.23,108.45,177.23,29.1,51.94,6.72,785.33,grapes
41.87,16.24,33.47,35.93,63.08,6.21,2098.53,mango
24.9,27.97,47.86,28.81,66.87,6.5,2070.98,mango
32.85,35.82,63.5,26.3,62.52,7.16,572.97,pomegranate
102.32,40.9,53.92,32.34,81.05,5.72,1818.39,rice
39.41,30.7,101.25,33.01,71.79,6.67,2303.45,coconut
87.59,58.52,15.82,23.52,63.09,7.82,949.26,cotton
201.61,71.57,133.71,36.06,65.49,6.66,909.54,banana
96.78,29.19,50.65,34.04,45.2,7.77,490.84,sorghum
43.36,33.58,26.28,26.15,77.84,6.23,2964.3,ragi
97.19,57.67,59.85,28.8,64.15,6.87,818.15,tomato
110.01,55.09,36.03,23.56,34.86,7.15,804.83,wheat
51.66,25.33,32.43,23.62,59.14,5.22,2572.9,cashew
116.44,90.33,100.16,32.51,81.35,6.99,1472.16,banana
97.85,29.57,34.71,25.32,34.65,6.7,490.8,sorghum
40.58,69.99,43.98,32.57,67.85,7.63,962.09,soybean
132.31,58.33,37.41,23.22,61.96,7.68,753.01,cotton
127.98,75.63,71.03,21.7,66.17,6.17,987.76,tomato
42.78,53.53,53.19,32.27,49.31,7.3,850.96,groundnut
61.0,34.57,75.22,29.35,73.83,5.7,2976.38,coconut
33.36,19.73,40.48,22.05,77.21,6.35,2822.78,ragi
26.02,65.69,69.33,22.47,35.74,7.35,629.04,chickpea
33.09,56.81,32.04,25.85,65.51,7.69,754.9,soybean
20.17,20.36,36.01,26.3,87.91,6.14,2469.9,mango
50.53,23.67,55.63,25.85,63.95,5.61,2484.42,mango
102.76,59.56,35.52,23.09,48.82,6.6,732.23,wheat
30.66,23.85,95.45,24.17,92.55,7.36,3291.06,coconut
93.95,66.81,57.68,17.33,68.83,6.1,467.77,maize
161.55,53.27,160.06,28.26,75.71,6.31,1393.49,banana
30.16,76.42,55.8,20.79,39.89,8.41,529.34,chickpea
56.57,45.17,58.12,19.51,64.91,7.97,481.76,pomegranate
119.66,74.19,25.94,31.21,58.14,7.98,962.07,cotton
29.28,53.01,43.05,33.13,53.85,6.23,941.8,soybean
37.69,28.42,40.15,37.24,84.8,6.2,2573.83,cashew
45.5,119.96,117.24,29.81,70.63,8.1,566.03,grapes
50.1,17.54,48.08,36.22,66.56,6.16,2055.39,mango
47.23,54.68,26.05,30.61,69.45,6.73,930.9,soybean
39.95,38.88,34.25,28.24,81.96,5.77,1293.17,ragi
29.1,46.43,39.86,30.7,64.9,6.01,832.23,soybean
105.16,66.0,99.87,27.0,60.26,6.04,571.52,tomato
177.88,65.0,152.13,25.88,60.1,7.9,1181.25,banana
44.59,40.22,25.95,30.2,60.34,5.9,618.46,soybean
119.07,52.45,22.53,32.17,67.16,6.89,876.26,cotton
115.13,67.17,78.84,31.06,52.27,6.69,1005.3,tomato
43.49,23.83,49.34,25.45,57.74,7.18,1025.61,orange
113.35,58.37,50.26,22.1,61.3,6.47,627.14,wheat
60.72,53.35,43.74,19.6,66.36,7.49,867.21,onion
62.6,45.04,69.16,30.89,56.82,6.61,558.41,onion
37.86,23.33,21.68,26.43,30.26,7.17,330.99,bajra
44.16,45.29,24.66,39.18,58.68,6.75,513.11,bajra
36.63,56.7,26.41,38.32,66.65,7.64,785.36,pigeonpeas
22.73,64.49,63.96,16.56,32.54,6.42,745.03,chickpea
114.67,68.12,35.3,19.06,44.77,6.05,467.8,maize
102.94,43.24,33.69,25.35,49.76,8.62,843.97,cotton
53.45,39.05,42.04,27.44,70.86,5.12,3117.35,ragi
82.1,67.61,69.77,22.31,71.78,7.7,816.16,onion
105.59,59.9,47.36,24.88,66.6,6.87,811.72,onion
58.89,28.73,38.75,26.75,76.43,5.12,1998.5,ragi
26.36,75.34,30.0,32.04,72.23,6.37,1061.11,pigeonpeas
93.35,60.39,54.61,31.89,70.53,6.78,867.73,maize
96.08,66.49,31.37,21.42,52.43,6.62,856.89,maize
141.59,73.63,38.25,28.81,64.75,7.82,779.73,cotton
23.86,18.8,46.99,22.33,62.61,6.88,2255.83,mango
156.92,73.69,128.71,30.16,66.35,7.36,893.61,banana
135.63,82.76,94.52,31.37,70.09,7.57,738.05,tomato
141.21,68.27,28.16,34.0,56.96,7.93,1123.47,cotton
42.89,41.08,30.91,26.72,65.68,5.18,3201.83,ragi
47.36,31.23,56.18,20.17,53.21,7.17,985.27,orange
41.66,34.51,60.02,24.14,41.6,7.9,563.34,pomegranate
25.23,46.19,39.28,26.16,58.28,6.7,841.99,orange
35.56,67.77,29.55,21.52,63.04,6.09,867.48,groundnut
60.68,38.74,30.75,26.06,53.03,7.24,522.54,bajra
33.36,29.62,104.46,26.37,72.09,6.54,3408.51,coconut
130.24,70.18,15.46,31.97,72.68,7.35,601.37,cotton
67.1,29.39,44.0,38.82,46.48,6.65,659.43,sweet_lime
117.75,74.41,64.09,23.67,76.26,6.77,709.93,tomato
133.75,47.58,93.44,25.78,73.39,7.19,878.37,tomato
38.35,21.57,55.15,27.51,67.99,7.63,1009.53,sweet_lime
93.85,68.94,85.28,28.91,70.95,6.27,671.43,tomato
110.3,52.86,35.3,24.69,53.24,7.7,552.1,wheat
24.44,79.57,20.64,28.28,45.01,6.14,795.27,pigeonpeas
41.64,28.89,115.16,25.52,81.63,6.32,2507.85,coconut
31.19,33.95,110.29,33.4,72.73,5.99,2637.13,coconut
43.43,41.37,50.27,34.66,35.48,8.31,800.29,pomegranate
46.33,25.2,68.23,27.72,41.6,7.64,739.57,pomegranate
45.9,31.13,54.08,31.67,45.58,7.83,530.79,pomegranate
90.53,62.29,31.75,28.94,66.85,7.09,891.18,maize
85.28,76.93,95.57,27.06,77.71,6.07,579.48,tomato
51.18,42.14,28.22,35.87,38.27,8.0,609.76,bajra
19.19,56.04,18.62,23.39,40.5,6.52,650.28,pigeonpeas
56.7,30.12,42.03,28.98,30.27,8.31,453.49,pomegranate
44.81,24.43,28.02,27.16,32.76,8.2,401.88,bajra
36.74,43.38,30.77,21.56,68.25,7.18,905.84,orange
78.07,43.14,35.19,23.8,41.24,6.84,850.91,sorghum
16.79,80.91,17.82,29.26,44.65,6.1,655.9,pigeonpeas
180.48,54.77,130.97,34.68,78.27,6.26,1308.47,banana
111.97,50.64,41.69,30.27,74.28,6.82,2655.21,rice
20.27,68.43,36.21,27.45,51.52,7.44,902.8,groundnut
21.31,77.37,73.66,20.11,41.01,8.26,782.2,chickpea
97.5,52.13,48.27,17.43,49.26,6.49,556.06,onion
46.29,93.0,135.06,18.43,68.52,8.05,569.73,grapes
